PET (alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
PHOTOGRAPH (v. 1),O{EE--∅/------1Eii=2Eii=3Eii=4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PHOTOGRAPH (v. 2),O{EE--∅/------1Eii=2Eii=3Eii=4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PHOTOGRAPH (v. 4),L{EE--∅/------1EEE{2EEE{3EEE{4EEEO{EE--∅/------1iEE=2iEE=3iEE=4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
PICK,O{EE--∅/------1FEE{2EEE{3EEE{4EEEO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
PICKLE,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
PICNIC (v. 2 alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
PILLOW (alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iifrd∅/frd---41EEE{2EEE{3EEE<4iii
PINEAPPLE,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
PISSED_OFF,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
PIZZA,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{iifrd∅/bd--3-1EFi{2EFi<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
PLAIN (v. 2 alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
PLANET,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
PLANT (v. 1),O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
PLENTY,L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
PLIERS (alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
(GET THE) POINT_ACROSS (v. 5),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
POLICY,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
POLICY (alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4EiiL{EE--∅/------1FFE=2FFE=3FFE<4EEE
POLISH,U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
POOL (v. 1),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFF
POOL (v. 3),O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
ROAST,------∅/------1----2----3----4---
ROAST (alt.),O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
ROB,O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
ROBOT,O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
ROCK [ROCK AND ROLL or ROCK 'N' ROLL] (v.2),O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
ROCKET ,O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
ROCKING CHAIR (v.2),O{iifrd∅/bd--3-1Eii=2Eii<3iii=4iiiO{iifrd∅/bd--3-1FEE=2FEE=3iii=4iii
ROLL (v.2),O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
ROOF (alt.),O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
ROOM,L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1FEE=2FEE=3FEE=4FEE
ROPE,O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
ROUGH (v.1),L{EE--∅/------1Eii{2Eii{3Eii{4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
ROW (v.3),O{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
RUIN (v.2),O=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
RULE (v.1),O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
RULER,O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
RUN (v.1),L{EE--∅/------1EFF<2FFF=3FFF=4FFF
RUN (v.7),O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
RUN (v.11),O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE{2EEE{3EEE{4EEE
RUN (v.12 alt.),O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
POOR (v. 1),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
POOR (v. 2),O{EE--∅/------1FEE{2EEE{3EEE{4EEEO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
POOR (v. 3),L{EE--∅/------1EEE=2EEE=3EEE=4EEEO{EE--∅/------1FEE=2FEE=3FEE=4FEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
POP (v. 1),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE{2FEE{3iEE{4EEEL{EE--∅/------1EEE{2EEE{3EEE{4EEE
POPCORN,O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
POPE (alt. 2),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
POPULAR (v. 1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1Eii{2Eii{3Eii{4Eii
POPULAR (v. 1 alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
POTATO (v. 1),U<EE--∅/------1iEE=2iEE=3iEE=4iEEO{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
(FACE) POWDER (v. 1 alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iifrd∅/frd---41EEE{2EEE{3EEE<4iiiO{iitd∅/td-2--1EEE<2iii=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
SAFE (v.1 alt.),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iitd∅/td1---1iii{2iEE{3EEE{4EEEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
SAILBOAT,L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SALAD (alt.),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iitd∅/td-2--1EEE<2iii=3FFF=4FFF
SALT (v.1 alt.),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
SANDALS,O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
SAUCE (alt.),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO{EE--∅/------1Eii=2Eii=3Eii=4EiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
SAUSAGE (v.1),O{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
SAUSAGE (v.2),O{EE--∅/------1iEE<2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
SAVE (v.2),O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
SAW,O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
SCAN (v.1),O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCAN (v.2),O{EE--∅/------1iEE=2iEE=3iEE=4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
SCAR (alt.),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
SCARE,O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
SCISSORS,O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iii
SCOOP (v.1),O{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rm1---1iFi=2FFF=3FFF=4FFF
SCOOP (v.2),O{EE--∅/------1Eii{2Eii{3Eii{4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCOOP (v.3),O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
SCORE (v.2),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
SCORE (v.3),O{iitd∅/td12--1iii=2iii=3iii=4iii
SCORE (v.4),O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
SCOUT (v.3),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/td12--1Fii=2Fii=3Fii=4Fii
PRACTICE (v. 1),U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
PREDICT,O{iifrd∅/bd--3-1FEE{2FEE=3iii=4iiiU<EE--∅/------1iEE=2iEE=3iEE=4iEE
PRESIDENT,O{EE--∅/------1EEE{2EEE{3EEE{4EEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
PRETTY (v. 2),L{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1FFF=2FFF=3FFF=4FFF
PRINCIPAL,U<EE--∅/------1iEE=2iEE=3iEE=4iEEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
SCRATCH (v.1),O{iF--∅/------1EFi{2EFi{3EFi{4EFiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCRATCH (v.2),O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCRATCH (v.4),L{EE--∅/------1EEE{2FEE{3iEE{4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
(START FROM) SCRATCH (v.5),L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCREWDRIVER ,O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCRIPT (v.1),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
SCRIPT (v.2),O=EEtd∅/td1---1EFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCULPTURE,L{EE--∅/------1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEAL (v.1 alt.),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
SEAL (v.2),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SECRETARY (v.1),O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEE (v.4),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
SEND (v.1),L{EE--∅/------1FEE=2FEE=3FEE=4FEEU<EE--∅/------1iEE=2iEE=3iEE=4iEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEND (v.2),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1iEE{2iEE{3iEE{4iEE
SENSITIVE (v.3),O{EE--∅/------1EEE{2FEE<3iEE{4EEEO{iifrd∅/frd-2--1EEE{2iiE<3iEE{4EEE
SEQUENCE,O{EE--∅/------1FEE=2FEE=3FFF=4FFFO{EEfrd∅/frd12--1FEE=2FEE=3FFF=4FFF
SERVE (v.2),L{EE--∅/------1EEE=2EEE=3EEE=4EEE------∅/------1----2----3----4---
SET UP,L{EE--∅/------1FFF=2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
SEVERAL,U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iiud∅/frM--3-1EEE{2EEE{3EEE{4EEE
SEW (v.2),O=EEtd∅/td1---1EFi<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
SHAKESPEARE,O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1EEE{2EEE{3EEE{4EEE
PROGRAM (v. 1),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROGRAM (v. 2),L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROJECT,L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEE
PROJECT (alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
PROMISE (v. 1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
PROMISE (v. 2),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROMOTE (v. 4),O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
PROOF (v. 4 alt.),O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
PSYCHOLOGY,L{EE--∅/------1EEE=2EEE=3EEE=4EEEO{EE--∅/------1iEE=2iEE=3iEE=4iEE
PUBLIC,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
PULL,
PUMPKIN (v. 2),U<EE--∅/------1iEE=2iEE=3iEE=4iEEO{iFfrd∅/bd-2--1EEE{2iiF<3iEE{4EEEO{EE--∅/------1EEE{2FEE<3iEE{4EEE
PUZZLED,O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
SHARP (v.6),O=iifrd∅/bm-2--1Eii<2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
SHINE (v.1),O{EEfrd∅/td12--1Fii=2Fii=3Fii=4FiiO{EE--∅/------1iEE{2iEE{3iEE{4iEE
SHINE (v.2),L{EE--∅/------1EEE{2FEE{3iEE{4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
SHOES (v.1),L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
SHOOT (v.1),L{EE--∅/------1EEE<2FFF=3FFF=4FFFL<iF--∅/------1EEE<2FFF=3FFF=4FFF
SHOP (v.2),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SHOVEL (v.2),L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SHOWER (v.1),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1iEE{2iEE{3iEE{4iEE
SHOWER (v.3),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iifrd∅/frd---41EEE{2EEE{3EEE<4iiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
SHRIMP,O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=Fifrd∅/rp---41Fii=2Fii=3Fii=4FFEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
SHUTOUT,O{iitd∅/td12--1iii=2iii=3iii=4iii
TABLE (v. 1),
TABLE (v. 2),O=iifrd∅/bm-2--1Eii<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
TAIL (alt.),O=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
TAKE [TAKE_AWAY] (v. 1),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
TAKE (v. 2),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
TAKE (v. 4),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
TAKE_A_PICTURE (v. 8),O{EEfrd∅/td12--1Fii=2Fii=3Fii=4FiiO{EE--∅/------1iEE{2iEE{3iEE{4iEE
TAKE_BACK (v. 12),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1iEE{2iEE{3iEE{4iEE
TAKE_DOWN (v. 15),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
TAKE_DOWN (v. 16),O=EEtd∅/td1---1EFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
TAKE_IN (v. 18),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
TAKE_OFF (v. 23),L{EE--∅/------1EEE=2EEE=3EEE=4EEEO{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
TAKE_ON (v. 25),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
TAKE_OUT (v. 27),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=EEtd∅/frm1---1iFF<2FFF=3FFF=4FFFL{EE--∅/------1FFF=2FFF=3FFF=4FFF
TAKE_TURNS (v. 31),O{EE--∅/------1FEE=2FEE=3FFF=4FFFO{EEfrd∅/frd12--1FEE=2FEE=3FFF=4FFF
TAKE_TURNS (v. 31 alt.),O{EE--∅/------1FEE=2FEE=3FFF=4FFFO{EEfrd∅/frd12--1FEE=2FEE=3FFF=4FFF
TAKE_UP (v. 32),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
SIDE (v.2),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{iitd∅/td-2--1EEE<2iii=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
SIGN (v.2),O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SIGN (v.4),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii{2Eii{3Eii{4Eii
